Year,quarter,citymarketid_1,citymarketid_2,city1,city2,nsmiles,passengers,fare,carrier_lg,large_ms,fare_lg,carrier_low,lf_ms,fare_low,table_1_flag,Geocoded_City1,Geocoded_City2
2024,1,30140,32211,"Albuquerque, NM","Las Vegas, NV",486,537,171.16,WN,0.8330,179.02,NK,0.1277,101.20,-1,,
2024,1,32211,33316,"Las Vegas, NV","Omaha, NE",1099,537,212.65,WN,0.6798,233.94,F9,0.1564,108.41,-1,,
2024,1,30325,30436,"Denver, CO","Tucson, AZ",639,537,208.53,WN,0.5349,189.38,WN,0.5349,189.38,-1,,
2024,1,34262,34057,"Palm Springs, CA","Portland, OR",873,536,242.44,AS,0.8585,243.34,WN,0.0672,226.13,-1,,
2024,1,31423,30466,"Des Moines, IA","Phoenix, AZ",1150,536,240.41,AA,0.5799,284.37,G4,0.2898,138.74,-1,,
2024,1,30423,31650,"Austin, TX","Minneapolis/St. Paul, MN",1042,535,235.13,DL,0.6775,251.81,WN,0.2094,193.98,-1,,
2024,1,30397,31136,"Atlanta, GA (Metropolitan Area)","Jacksonville, FL",270,535,234.23,DL,0.8681,242.91,WN,0.1115,169.01,-1,,
2024,1,33105,30325,"Cincinnati, OH","Denver, CO",1069,535,176.00,UA,0.3861,196.21,F9,0.1880,100.77,-1,,
2024,1,30397,31066,"Atlanta, GA (Metropolitan Area)","Columbus, OH",447,535,218.33,DL,0.6687,238.36,WN,0.3024,173.99,-1,,
2024,1,34100,34492,"Philadelphia, PA","Raleigh/Durham, NC",337,534,221.79,AA,0.6060,296.80,F9,0.3862,104.52,-1,,
2024,1,33495,34100,"New Orleans, LA","Philadelphia, PA",1089,534,263.18,AA,0.5125,338.23,F9,0.2544,144.86,-1,,
2024,1,32575,34314,"Los Angeles, CA (Metropolitan Area)","Provo, UT",569,533,87.63,MX,0.7312,90.03,G4,0.2688,81.10,-1,,
2024,1,30194,33244,"Dallas/Fort Worth, TX","Memphis, TN",431,532,224.35,AA,0.7808,234.72,WN,0.1981,178.64,-1,,
2024,1,34685,30852,"Savannah, GA","Washington, DC (Metropolitan Area)",549,532,217.26,WN,0.3492,189.78,WN,0.3492,189.78,-1,,
2024,1,30693,30559,"Nashville, TN","Seattle, WA",1978,532,258.54,AS,0.5937,260.30,DL,0.2744,246.80,-1,,
2024,1,30615,32575,"El Paso, TX","Los Angeles, CA (Metropolitan Area)",715,531,224.35,WN,0.5789,199.55,WN,0.5789,199.55,-1,,
2024,1,33105,31714,"Cincinnati, OH","Fort Myers, FL",879,530,189.79,F9,0.5008,103.67,F9,0.5008,103.67,-1,,
2024,1,31453,33851,"Houston, TX","Oklahoma City, OK",419,529,214.73,WN,0.5050,183.16,WN,0.5050,183.16,-1,,
2024,1,30194,30198,"Dallas/Fort Worth, TX","Pittsburgh, PA",1067,529,290.61,AA,0.7051,313.42,WN,0.2165,221.12,-1,,
2024,1,30647,30852,"Cleveland, OH (Metropolitan Area)","Washington, DC (Metropolitan Area)",314,528,204.05,AA,0.4499,206.01,WN,0.2570,189.27,-1,,
2024,1,31650,34986,"Minneapolis/St. Paul, MN","Sarasota/Bradenton, FL",1342,527,216.08,SY,0.4251,160.61,G4,0.1037,108.04,-1,,
2024,1,30194,31136,"Dallas/Fort Worth, TX","Jacksonville, FL",918,526,286.57,AA,0.8208,294.36,F9,0.0180,104.44,-1,,
2024,1,30994,32467,"Charleston, SC","Miami, FL (Metropolitan Area)",489,526,161.75,AA,0.4449,189.28,NK,0.1484,90.86,-1,,
2024,1,30721,34524,"Boston, MA (Metropolitan Area)","Richmond, VA",487,524,174.48,B6,0.5879,158.87,B6,0.5879,158.87,-1,,
2024,1,30158,31454,"Atlantic City, NJ","Orlando, FL",852,524,90.10,NK,0.9992,89.99,NK,0.9992,89.99,-1,,
2024,1,31295,30693,"Detroit, MI","Nashville, TN",456,521,251.75,DL,0.7081,274.17,WN,0.2620,190.56,-1,,
2024,1,33044,31703,"Louisville, KY","New York City, NY (Metropolitan Area)",699,521,205.70,UA,0.3754,207.62,AA,0.2374,181.45,-1,,
2024,1,31703,34576,"New York City, NY (Metropolitan Area)","Rochester, NY",285,520,176.41,DL,0.4274,190.07,B6,0.2656,160.43,-1,,
2024,1,30423,33495,"Austin, TX","New Orleans, LA",444,518,181.95,WN,0.8021,174.12,WN,0.8021,174.12,-1,,
2024,1,32467,33342,"Miami, FL (Metropolitan Area)","Milwaukee, WI",1258,517,224.02,WN,0.4765,205.51,WN,0.4765,205.51,-1,,
2024,1,33244,31703,"Memphis, TN","New York City, NY (Metropolitan Area)",1002,517,253.07,DL,0.4877,271.67,AA,0.3923,230.61,-1,,
2024,1,31453,32337,"Houston, TX","Indianapolis, IN",861,517,270.16,UA,0.5029,295.34,WN,0.3841,230.99,-1,,
2024,1,30397,30198,"Atlanta, GA (Metropolitan Area)","Pittsburgh, PA",526,516,239.49,DL,0.7570,256.14,WN,0.1873,174.15,-1,,
2024,1,31295,33495,"Detroit, MI","New Orleans, LA",926,516,226.28,DL,0.5502,288.77,NK,0.3186,121.08,-1,,
2024,1,31136,32467,"Jacksonville, FL","Miami, FL (Metropolitan Area)",335,513,175.04,AA,0.6371,194.40,B6,0.3391,136.49,-1,,
2024,1,34057,30852,"Portland, OR","Washington, DC (Metropolitan Area)",2358,512,360.41,AS,0.4055,377.33,WN,0.1077,309.55,-1,,
2024,1,31454,34321,"Orlando, FL","Portland, ME",1214,510,159.57,F9,0.4706,114.93,F9,0.4706,114.93,-1,,
2024,1,30325,33342,"Denver, CO","Milwaukee, WI",896,510,189.18,WN,0.5592,176.78,WN,0.5592,176.78,-1,,
2024,1,32467,31454,"Miami, FL (Metropolitan Area)","Orlando, FL",192,509,169.72,AA,0.3838,216.58,NK,0.1893,99.62,-1,,
2024,1,33044,30852,"Louisville, KY","Washington, DC (Metropolitan Area)",495,507,191.27,AA,0.4406,203.82,WN,0.3321,170.05,-1,,
2024,1,30140,30194,"Albuquerque, NM","Dallas/Fort Worth, TX",580,503,223.94,WN,0.5615,199.33,WN,0.5615,199.33,-1,,
2024,1,30466,34570,"Phoenix, AZ","Reno, NV",601,502,221.13,WN,0.5914,197.50,WN,0.5914,197.50,-1,,
2024,1,30647,31453,"Cleveland, OH (Metropolitan Area)","Houston, TX",1106,499,251.87,UA,0.6792,267.38,WN,0.1207,210.89,-1,,
2024,1,30615,31453,"El Paso, TX","Houston, TX",677,495,213.14,WN,0.6342,189.76,WN,0.6342,189.76,-1,,
2024,1,31453,34492,"Houston, TX","Raleigh/Durham, NC",1050,494,292.60,UA,0.5675,313.80,WN,0.2090,258.32,-1,,
2024,1,31703,34262,"New York City, NY (Metropolitan Area)","Palm Springs, CA",2381,490,338.01,AS,0.3294,327.25,B6,0.2207,251.96,-1,,
2024,1,31057,32457,"Charlotte, NC","San Francisco, CA (Metropolitan Area)",2296,489,404.54,AA,0.7563,428.19,F9,0.0243,133.56,-1,,
2024,1,30423,33195,"Austin, TX","Tampa, FL (Metropolitan Area)",928,488,233.69,WN,0.7007,220.23,WN,0.7007,220.23,-1,,
2024,1,33044,32467,"Louisville, KY","Miami, FL (Metropolitan Area)",910,488,199.79,AA,0.3671,255.97,NK,0.3082,103.47,-1,,
2024,1,30325,31136,"Denver, CO","Jacksonville, FL",1447,487,258.32,UA,0.4955,269.81,WN,0.3063,237.22,-1,,
2024,1,30466,31775,"Phoenix, AZ","Sioux Falls, SD",1081,486,175.01,G4,0.7563,137.57,G4,0.7563,137.57,-1,,
2024,1,30325,33316,"Denver, CO","Omaha, NE",472,484,161.75,WN,0.5047,153.91,WN,0.5047,153.91,-1,,
2024,1,32467,35249,"Miami, FL (Metropolitan Area)","Tallahassee, FL",402,483,171.79,AA,0.4641,208.43,B6,0.4015,128.97,-1,,
2024,1,30529,34027,"Hartford, CT","West Palm Beach/Palm Beach, FL",1133,482,202.92,B6,0.8428,201.83,WN,0.0483,170.90,-1,,
2024,1,30721,30647,"Boston, MA (Metropolitan Area)","Cleveland, OH (Metropolitan Area)",563,482,191.04,B6,0.4787,166.37,B6,0.4787,166.37,-1,,
2024,1,33570,33195,"San Diego, CA","Tampa, FL (Metropolitan Area)",2087,481,248.22,AS,0.4759,213.47,AS,0.4759,213.47,-1,,
2024,1,30713,32211,"Boise, ID","Las Vegas, NV",519,480,164.22,WN,0.6190,181.28,NK,0.2225,94.01,-1,,
2024,1,30325,30198,"Denver, CO","Pittsburgh, PA",1290,479,248.05,UA,0.4813,270.21,WN,0.4618,217.14,-1,,
2024,1,31295,33570,"Detroit, MI","San Diego, CA",1956,478,372.51,DL,0.7025,432.25,AA,0.1068,257.41,-1,,
2024,1,30994,30977,"Charleston, SC","Chicago, IL",760,477,236.87,UA,0.4910,262.50,WN,0.3274,185.23,-1,,
2024,1,32575,34433,"Los Angeles, CA (Metropolitan Area)","Santa Rosa, CA",433,476,162.08,AS,0.7138,184.26,XP,0.2639,99.51,-1,,
2024,1,31057,31650,"Charlotte, NC","Minneapolis/St. Paul, MN",930,475,258.76,DL,0.5896,261.16,DL,0.5896,261.16,-1,,
2024,1,31057,31295,"Charlotte, NC","Detroit, MI",500,474,286.13,DL,0.5793,296.70,AA,0.3711,278.48,-1,,
2024,1,30599,30194,"Birmingham, AL","Dallas/Fort Worth, TX",597,473,251.39,AA,0.5092,285.88,WN,0.4523,206.33,-1,,
2024,1,31650,34614,"Minneapolis/St. Paul, MN","Salt Lake City, UT",991,473,349.88,DL,0.7393,412.41,F9,0.1119,111.13,-1,,
2024,1,33342,33195,"Milwaukee, WI","Tampa, FL (Metropolitan Area)",1075,472,246.73,WN,0.7905,245.82,NK,0.0557,143.38,-1,,
2024,1,33214,30559,"San Antonio, TX","Seattle, WA",1774,470,227.66,AS,0.5609,239.00,WN,0.1076,187.09,-1,,
2024,1,31714,31123,"Fort Myers, FL","St. Louis, MO",979,470,272.10,WN,0.8809,271.52,AA,0.0543,241.24,-1,,
2024,1,33342,30852,"Milwaukee, WI","Washington, DC (Metropolitan Area)",641,464,197.07,WN,0.7279,185.19,WN,0.7279,185.19,-1,,
2024,1,32575,33244,"Los Angeles, CA (Metropolitan Area)","Memphis, TN",1619,461,241.10,DL,0.2757,309.36,NK,0.2251,110.52,-1,,
2024,1,30325,33851,"Denver, CO","Oklahoma City, OK",495,461,177.56,WN,0.5772,161.15,WN,0.5772,161.15,-1,,
2024,1,33105,32575,"Cincinnati, OH","Los Angeles, CA (Metropolitan Area)",1900,460,337.22,DL,0.4629,387.97,AA,0.2308,338.72,-1,,
2024,1,31986,32467,"Grand Rapids, MI","Miami, FL (Metropolitan Area)",1214,459,237.02,AA,0.4209,252.26,G4,0.2228,148.50,-1,,
2024,1,33495,30559,"New Orleans, LA","Seattle, WA",2086,459,276.63,AS,0.7242,280.45,AA,0.0853,209.22,-1,,
2024,1,34614,33195,"Salt Lake City, UT","Tampa, FL (Metropolitan Area)",1888,457,343.86,DL,0.5245,412.68,WN,0.2244,251.96,-1,,
2024,1,30397,33105,"Atlanta, GA (Metropolitan Area)","Cincinnati, OH",373,456,247.68,DL,0.8452,270.10,F9,0.1389,108.55,-1,,
2024,1,30559,30436,"Seattle, WA","Tucson, AZ",1216,456,206.82,AS,0.6764,206.90,DL,0.2552,201.65,-1,,
2024,1,30615,32211,"El Paso, TX","Las Vegas, NV",583,455,170.01,WN,0.7044,186.51,F9,0.1829,93.49,-1,,
2024,1,33244,30852,"Memphis, TN","Washington, DC (Metropolitan Area)",787,453,255.22,AA,0.5895,270.63,WN,0.2340,206.17,-1,,
2024,1,33495,30466,"New Orleans, LA","Phoenix, AZ",1300,453,291.41,WN,0.4976,262.72,WN,0.4976,262.72,-1,,
2024,1,30977,34262,"Chicago, IL","Palm Springs, CA",1657,453,365.39,AA,0.4854,346.86,AA,0.4854,346.86,-1,,
2024,1,32467,33214,"Miami, FL (Metropolitan Area)","San Antonio, TX",1145,450,236.17,AA,0.3970,280.98,NK,0.2496,116.35,-1,,
2024,1,33198,33195,"Kansas City, MO","Tampa, FL (Metropolitan Area)",1048,450,237.91,WN,0.6946,243.90,G4,0.0745,94.75,-1,,
2024,1,33667,31454,"Norfolk, VA (Metropolitan Area)","Orlando, FL",662,445,183.19,WN,0.4139,192.57,NK,0.2506,95.71,-1,,
2024,1,31066,30325,"Columbus, OH","Denver, CO",1154,445,229.11,WN,0.5199,206.87,WN,0.5199,206.87,-1,,
2024,1,30466,34492,"Phoenix, AZ","Raleigh/Durham, NC",1891,445,341.28,AA,0.5903,356.73,WN,0.1868,290.19,-1,,
2024,1,30423,31295,"Austin, TX","Detroit, MI",1149,444,310.86,DL,0.7752,326.76,NK,0.0225,152.35,-1,,
2024,1,31295,34100,"Detroit, MI","Philadelphia, PA",453,444,270.59,DL,0.6235,289.49,AA,0.3025,264.60,-1,,
2024,1,31638,32211,"Fresno, CA","Las Vegas, NV",259,441,129.77,WN,0.6443,146.09,G4,0.3338,90.67,-1,,
2024,1,31503,31703,"Eagle, CO","New York City, NY (Metropolitan Area)",1746,440,549.51,UA,0.5676,548.32,UA,0.5676,548.32,-1,,
2024,1,30466,30198,"Phoenix, AZ","Pittsburgh, PA",1814,435,318.10,WN,0.4777,279.18,WN,0.4777,279.18,-1,,
2024,1,30194,31714,"Dallas/Fort Worth, TX","Fort Myers, FL",1017,434,316.61,AA,0.7819,327.24,WN,0.1473,248.61,-1,,
2024,1,31453,30198,"Houston, TX","Pittsburgh, PA",1131,433,313.07,UA,0.5531,359.16,WN,0.3179,247.34,-1,,
2024,1,31454,33192,"Orlando, FL","Sacramento, CA",2408,433,279.52,WN,0.3945,261.31,AA,0.2715,259.75,-1,,
2024,1,33214,32457,"San Antonio, TX","San Francisco, CA (Metropolitan Area)",1482,433,253.37,WN,0.3841,226.83,WN,0.3841,226.83,-1,,
2024,1,30721,31123,"Boston, MA (Metropolitan Area)","St. Louis, MO",1047,432,275.21,WN,0.5052,260.37,WN,0.5052,260.37,-1,,
2024,1,31603,32575,"Eugene, OR","Los Angeles, CA (Metropolitan Area)",776,432,182.70,WN,0.3562,172.51,XP,0.1781,117.43,-1,,
2024,1,33192,30852,"Sacramento, CA","Washington, DC (Metropolitan Area)",2395,431,327.09,UA,0.3068,368.61,WN,0.2900,301.98,-1,,
2024,1,30194,33342,"Dallas/Fort Worth, TX","Milwaukee, WI",853,431,260.74,AA,0.6300,279.64,WN,0.2876,207.37,-1,,
2024,1,30140,32457,"Albuquerque, NM","San Francisco, CA (Metropolitan Area)",896,430,249.08,WN,0.5873,233.64,WN,0.5873,233.64,-1,,
2024,1,30599,31454,"Birmingham, AL","Orlando, FL",479,430,205.14,WN,0.8298,189.37,WN,0.8298,189.37,-1,,
2024,1,30977,33105,"Chicago, IL","Cincinnati, OH",264,429,201.90,UA,0.5063,203.90,WN,0.2092,167.32,-1,,
2024,1,31453,34057,"Houston, TX","Portland, OR",1844,429,300.76,UA,0.6097,328.24,WN,0.1727,242.93,-1,,
2024,1,30693,33570,"Nashville, TN","San Diego, CA",1751,429,298.89,WN,0.6297,311.96,AA,0.2132,274.41,-1,,
2024,1,32211,31884,"Las Vegas, NV","Spokane, WA",806,427,213.62,WN,0.6563,217.34,WN,0.6563,217.34,-1,,
2024,1,31650,31123,"Minneapolis/St. Paul, MN","St. Louis, MO",448,427,203.16,DL,0.6516,215.72,WN,0.2979,183.85,-1,,
2024,1,30423,34492,"Austin, TX","Raleigh/Durham, NC",1162,425,236.33,DL,0.3436,260.31,WN,0.3322,210.99,-1,,
2024,1,32244,31454,"New Haven, CT","Orlando, FL",1005,425,115.18,XP,1.0000,115.18,XP,1.0000,115.18,-1,,
2024,1,34004,30466,"Everett, WA","Phoenix, AZ",1133,423,217.37,AS,0.9881,217.29,AS,0.9881,217.29,-1,,
2024,1,30140,30852,"Albuquerque, NM","Washington, DC (Metropolitan Area)",1670,423,322.53,WN,0.5607,306.51,WN,0.5607,306.51,-1,,
2024,1,31624,31703,"Key West, FL","New York City, NY (Metropolitan Area)",1229,422,314.37,UA,0.5719,303.63,UA,0.5719,303.63,-1,,
2024,1,31295,30559,"Detroit, MI","Seattle, WA",1927,422,310.89,DL,0.6525,344.86,AS,0.2616,238.15,-1,,
2024,1,32467,33667,"Miami, FL (Metropolitan Area)","Norfolk, VA (Metropolitan Area)",812,420,207.04,AA,0.4404,248.72,NK,0.3073,105.83,-1,,
2024,1,31453,34653,"Houston, TX","Tulsa, OK",453,420,229.88,UA,0.5158,259.09,WN,0.4289,190.35,-1,,
2024,1,30255,30852,"Huntsville, AL","Washington, DC (Metropolitan Area)",641,420,291.51,AA,0.6742,305.26,UA,0.2239,231.24,-1,,
2024,1,32206,31650,"Harlingen/San Benito, TX","Minneapolis/St. Paul, MN",1310,419,166.43,SY,0.6351,145.90,SY,0.6351,145.90,-1,,
2024,1,30194,33316,"Dallas/Fort Worth, TX","Omaha, NE",586,418,241.93,AA,0.6724,261.37,WN,0.2979,197.56,-1,,
2024,1,30140,30325,"Albuquerque, NM","Denver, CO",349,416,162.97,WN,0.6408,153.24,WN,0.6408,153.24,-1,,
2024,1,30977,33244,"Chicago, IL","Memphis, TN",491,415,219.41,UA,0.3541,253.59,WN,0.3345,165.71,-1,,
2024,1,30721,32337,"Boston, MA (Metropolitan Area)","Indianapolis, IN",818,413,305.81,DL,0.4511,322.18,AA,0.4410,298.63,-1,,
2024,1,31453,33244,"Houston, TX","Memphis, TN",484,412,209.59,UA,0.5915,222.85,WN,0.3507,174.66,-1,,
2024,1,30977,30529,"Chicago, IL","Hartford, CT",783,412,278.31,UA,0.4252,288.91,WN,0.2505,223.20,-1,,
2024,1,30721,34685,"Boston, MA (Metropolitan Area)","Savannah, GA",917,412,229.82,B6,0.5574,228.61,B6,0.5574,228.61,-1,,
2024,1,31986,30466,"Grand Rapids, MI","Phoenix, AZ",1574,411,258.59,G4,0.3733,149.22,G4,0.3733,149.22,-1,,
2024,1,30397,30529,"Atlanta, GA (Metropolitan Area)","Hartford, CT",859,411,303.19,DL,0.8765,313.14,NK,0.0104,115.74,-1,,
2024,1,30135,34761,"Allentown/Bethlehem/Easton, PA","Sanford, FL",882,409,103.45,G4,1.0000,103.45,G4,1.0000,103.45,-1,,
2024,1,31003,30466,"Cedar Rapids/Iowa City, IA","Phoenix, AZ",1252,408,184.94,G4,0.5845,129.58,G4,0.5845,129.58,-1,,
2024,1,31295,34027,"Detroit, MI","West Palm Beach/Palm Beach, FL",1086,408,309.51,DL,0.8777,319.82,WN,0.0251,204.41,-1,,
2024,1,32575,33316,"Los Angeles, CA (Metropolitan Area)","Omaha, NE",1330,404,257.79,WN,0.3883,239.76,WN,0.3883,239.76,-1,,
2024,1,32337,32457,"Indianapolis, IN","San Francisco, CA (Metropolitan Area)",1943,404,306.89,UA,0.4777,345.58,AA,0.1310,263.61,-1,,
2024,1,33192,34614,"Sacramento, CA","Salt Lake City, UT",532,402,234.36,DL,0.6093,255.90,WN,0.3453,204.21,-1,,
2024,1,30397,33342,"Atlanta, GA (Metropolitan Area)","Milwaukee, WI",669,401,242.47,DL,0.7310,264.31,WN,0.2347,180.19,-1,,
2024,1,34100,30559,"Philadelphia, PA","Seattle, WA",2378,400,318.05,AS,0.4695,300.91,AS,0.4695,300.91,-1,,
2024,1,30977,33316,"Chicago, IL","Omaha, NE",423,399,199.53,UA,0.4146,208.81,WN,0.4077,181.61,-1,,
2024,1,34492,30559,"Raleigh/Durham, NC","Seattle, WA",2354,399,293.84,AS,0.4455,283.60,AS,0.4455,283.60,-1,,
2024,1,30397,30693,"Atlanta, GA (Metropolitan Area)","Nashville, TN",214,399,243.50,DL,0.8155,256.55,WN,0.1831,185.42,-1,,
2024,1,30423,34057,"Austin, TX","Portland, OR",1715,399,244.18,AS,0.4960,251.83,WN,0.1771,222.31,-1,,
2024,1,30189,30466,"Colorado Springs, CO","Phoenix, AZ",551,398,169.30,WN,0.9462,165.30,WN,0.9462,165.30,-1,,
2024,1,32211,33851,"Las Vegas, NV","Oklahoma City, OK",986,398,217.53,WN,0.5805,256.13,F9,0.2184,102.50,-1,,
2024,1,31650,30436,"Minneapolis/St. Paul, MN","Tucson, AZ",1298,397,232.89,SY,0.4002,160.09,SY,0.4002,160.09,-1,,
2024,1,30423,34100,"Austin, TX","Philadelphia, PA",1430,397,331.82,AA,0.7335,357.24,NK,0.0113,129.20,-1,,
2024,1,31650,34100,"Minneapolis/St. Paul, MN","Philadelphia, PA",980,395,303.47,DL,0.6894,315.02,DL,0.6894,315.02,-1,,
2024,1,31057,34614,"Charlotte, NC","Salt Lake City, UT",1727,395,336.37,DL,0.5306,351.53,DL,0.5306,351.53,-1,,
2024,1,31714,31986,"Fort Myers, FL","Grand Rapids, MI",1147,395,185.03,F9,0.6028,119.37,F9,0.6028,119.37,-1,,
2024,1,32457,30436,"San Francisco, CA (Metropolitan Area)","Tucson, AZ",751,395,243.92,UA,0.4464,274.77,WN,0.3358,213.37,-1,,
2024,1,30977,34685,"Chicago, IL","Savannah, GA",773,394,256.42,UA,0.5948,271.87,WN,0.2673,217.27,-1,,
2024,1,30721,33214,"Boston, MA (Metropolitan Area)","San Antonio, TX",1764,393,234.95,B6,0.4856,218.03,B6,0.4856,218.03,-1,,
2024,1,31637,30466,"Fargo, ND","Phoenix, AZ",1225,392,223.10,G4,0.7873,178.48,G4,0.7873,178.48,-1,,
2024,1,34100,34614,"Philadelphia, PA","Salt Lake City, UT",1927,392,410.94,DL,0.6566,447.74,AA,0.2004,374.15,-1,,
2024,1,30721,33105,"Boston, MA (Metropolitan Area)","Cincinnati, OH",752,391,281.68,DL,0.6414,298.73,AA,0.2827,253.23,-1,,
2024,1,31066,31453,"Columbus, OH","Houston, TX",1000,390,283.38,UA,0.4423,316.81,WN,0.4318,244.37,-1,,
2024,1,30693,34614,"Nashville, TN","Salt Lake City, UT",1404,390,357.78,DL,0.6357,399.03,WN,0.2161,293.83,-1,,
2024,1,32575,33851,"Los Angeles, CA (Metropolitan Area)","Oklahoma City, OK",1187,390,314.92,AA,0.4392,371.36,UA,0.1266,270.03,-1,,
2024,1,30977,30436,"Chicago, IL","Tucson, AZ",1440,388,316.41,AA,0.4990,316.88,WN,0.1859,266.02,-1,,
2024,1,32457,31123,"San Francisco, CA (Metropolitan Area)","St. Louis, MO",1735,386,285.78,WN,0.6298,280.38,WN,0.6298,280.38,-1,,
2024,1,30792,31714,"Buffalo, NY","Fort Myers, FL",1144,385,185.45,F9,0.5061,121.46,F9,0.5061,121.46,-1,,
2024,1,30325,34262,"Denver, CO","Palm Springs, CA",776,384,271.60,UA,0.6231,294.11,WN,0.3508,226.29,-1,,
2024,1,32211,33244,"Las Vegas, NV","Memphis, TN",1416,383,193.46,NK,0.4973,97.11,NK,0.4973,97.11,-1,,
2024,1,30977,33192,"Chicago, IL","Sacramento, CA",1790,383,319.72,UA,0.5363,348.81,WN,0.3252,274.52,-1,,
2024,1,31057,33570,"Charlotte, NC","San Diego, CA",2077,382,361.99,AA,0.7326,397.17,F9,0.0305,132.36,-1,,
2024,1,30466,34314,"Phoenix, AZ","Provo, UT",477,382,85.97,G4,0.7702,85.16,G4,0.7702,85.16,-1,,
2024,1,30397,31057,"Atlanta, GA (Metropolitan Area)","Charlotte, NC",226,381,322.53,DL,0.6506,324.22,AA,0.3468,319.32,-1,,
2024,1,30423,31057,"Austin, TX","Charlotte, NC",1032,381,306.42,AA,0.8439,315.16,WN,0.0453,229.81,-1,,
2024,1,34570,32457,"Reno, NV","San Francisco, CA (Metropolitan Area)",192,379,199.64,WN,0.5432,178.23,WN,0.5432,178.23,-1,,
2024,1,30849,32575,"Bozeman, MT","Los Angeles, CA (Metropolitan Area)",908,379,226.55,UA,0.2430,247.87,WN,0.1369,195.02,-1,,
2024,1,34570,33570,"Reno, NV","San Diego, CA",488,378,229.23,WN,0.8986,231.43,NK,0.0291,107.79,-1,,
2024,1,30693,33495,"Nashville, TN","New Orleans, LA",471,378,225.32,WN,0.9145,222.89,WN,0.9145,222.89,-1,,
2024,1,30194,33044,"Dallas/Fort Worth, TX","Louisville, KY",733,377,242.82,AA,0.8787,246.46,WN,0.0720,203.22,-1,,
2024,1,30397,33244,"Atlanta, GA (Metropolitan Area)","Memphis, TN",332,376,243.16,DL,0.8617,251.39,WN,0.1173,180.24,-1,,
2024,1,30189,30194,"Colorado Springs, CO","Dallas/Fort Worth, TX",602,375,200.48,AA,0.5088,230.20,WN,0.4693,164.42,-1,,
2024,1,33495,34492,"New Orleans, LA","Raleigh/Durham, NC",779,374,192.34,MX,0.3111,120.74,MX,0.3111,120.74,-1,,
2024,1,31136,30693,"Jacksonville, FL","Nashville, TN",483,373,200.89,WN,0.7620,187.60,WN,0.7620,187.60,-1,,
2024,1,31703,32323,"New York City, NY (Metropolitan Area)","Wilmington, NC",522,371,194.54,AA,0.5601,186.24,DL,0.1623,183.58,-1,,
2024,1,31454,35356,"Orlando, FL","Trenton, NJ",896,370,93.85,F9,1.0000,93.85,F9,1.0000,93.85,-1,,
2024,1,30423,30615,"Austin, TX","El Paso, TX",528,370,194.13,WN,0.8995,190.49,WN,0.8995,190.49,-1,,
2024,1,33105,31453,"Cincinnati, OH","Houston, TX",886,368,244.76,UA,0.6031,263.92,AA,0.1940,185.03,-1,,
2024,1,32457,31884,"San Francisco, CA (Metropolitan Area)","Spokane, WA",742,368,211.00,WN,0.5857,191.68,WN,0.5857,191.68,-1,,
2024,1,31453,33192,"Houston, TX","Sacramento, CA",1624,367,315.97,WN,0.5161,301.85,WN,0.5161,301.85,-1,,
2024,1,31650,31504,"Minneapolis/St. Paul, MN","Valparaiso, FL",1058,367,198.26,SY,0.4097,183.40,G4,0.1926,127.92,-1,,
2024,1,31136,32211,"Jacksonville, FL","Las Vegas, NV",1965,367,287.65,AA,0.2953,329.99,MX,0.1314,138.63,-1,,
2024,1,30647,34986,"Cleveland, OH (Metropolitan Area)","Sarasota/Bradenton, FL",967,367,140.36,F9,0.5573,105.82,F9,0.5573,105.82,-1,,
2024,1,35096,33195,"Syracuse, NY","Tampa, FL (Metropolitan Area)",1111,364,165.53,G4,0.3360,136.11,MX,0.1728,134.36,-1,,
2024,1,30721,31066,"Boston, MA (Metropolitan Area)","Columbus, OH",640,363,282.69,DL,0.4238,310.26,WN,0.1076,216.24,-1,,
2024,1,30713,34057,"Boise, ID","Portland, OR",344,363,223.32,AS,0.9745,222.50,AS,0.9745,222.50,-1,,
2024,1,31986,34082,"Grand Rapids, MI","Punta Gorda, FL",1118,362,148.45,G4,1.0000,148.45,G4,1.0000,148.45,-1,,
2024,1,33198,33570,"Kansas City, MO","San Diego, CA",1334,360,259.16,WN,0.6321,276.99,AA,0.1736,227.87,-1,,
2024,1,32337,34986,"Indianapolis, IN","Sarasota/Bradenton, FL",876,360,185.12,WN,0.5449,205.27,G4,0.2946,115.97,-1,,
2024,1,30194,33158,"Dallas/Fort Worth, TX","Midland/Odessa, TX",319,359,215.30,WN,0.6665,196.70,WN,0.6665,196.70,-1,,
2024,1,30559,31123,"Seattle, WA","St. Louis, MO",1709,358,231.71,AS,0.6427,228.68,AS,0.6427,228.68,-1,,
2024,1,33198,32457,"Kansas City, MO","San Francisco, CA (Metropolitan Area)",1499,358,315.55,WN,0.4843,302.12,DL,0.1162,301.63,-1,,
2024,1,30194,34027,"Dallas/Fort Worth, TX","West Palm Beach/Palm Beach, FL",1102,358,366.42,AA,0.8835,371.42,WN,0.0332,204.63,-1,,
2024,1,30198,32457,"Pittsburgh, PA","San Francisco, CA (Metropolitan Area)",2254,356,314.35,UA,0.6401,332.78,WN,0.1449,255.25,-1,,
2024,1,31603,32457,"Eugene, OR","San Francisco, CA (Metropolitan Area)",471,356,158.86,WN,0.5532,142.40,WN,0.5532,142.40,-1,,
