DATA_REF_NO,SAMPLE_REF_NO,PROJECT,WATERSHED,SITE_TYPE,SAMPLE_SITE_NO,SITE_NAME,LAT_DD_WGS84,LON_DD_WGS84,SAMPLE_DATE,TIME_NULL,collecting_group,SAMPLE_ID,MEDIUM,DEPTH_IN_METERS,PARAM_TYPE,PARAMETER,QC_TYPE,QUALIFIER,RESULT,UNIT,QC_FLAG,METHOD,FILTER
1737178,346873,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/15/2009 11:15:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.61,Deg. Celsius,U,Quanta Probe,Total
1737177,346873,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/15/2009 11:15:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.07,Standard units,U,Quanta Probe,Total
1737358,346872,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/08/2009 11:15:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.16,MG/L,U,Quanta Probe,Dissolved
1737181,346872,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/08/2009 11:15:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.09,Standard units,U,Quanta Probe,Total
1737357,346872,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/08/2009 11:15:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.63,Deg. Celsius,U,Quanta Probe,Total
1708799,343850,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/25/2009 10:25:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.3,Deg. Celsius,U,SATUROMETER,Total
1708806,343850,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/25/2009 10:25:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.16,MG/L,U,CALCULATION,Dissolved
1708814,343850,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/25/2009 10:25:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.1,MG/L,U,LAMOTTE TITRATION KIT,Dissolved
1724028,343433,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/17/2009 12:00:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,Quanta Probe,Total
1724030,343433,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/17/2009 12:00:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.54,MG/L,U,Quanta Probe,Dissolved
1724027,343433,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/17/2009 12:00:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.86,Deg. Celsius,U,Quanta Probe,Total
1686550,343393,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/10/2009 02:30:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.51,Standard units,U,Quanta Probe,Total
1686552,343393,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/10/2009 02:30:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.41,MG/L,U,Quanta Probe,Dissolved
1686551,343393,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/10/2009 02:30:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.03,Deg. Celsius,U,Quanta Probe,Total
1737360,346871,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/01/2009 03:50:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.54,Standard units,U,Quanta Probe,Total
1737362,346871,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/01/2009 03:50:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.1,MG/L,U,Quanta Probe,Dissolved
1737359,346871,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/01/2009 03:50:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,Quanta Probe,Total
1737361,346871,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/01/2009 03:50:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.69,Deg. Celsius,U,Quanta Probe,Total
1682450,343174,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/29/2009 11:45:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.13,MG/L,U,CALCULATION,Dissolved
1682443,343174,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/29/2009 11:45:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.7,Deg. Celsius,U,SATUROMETER,Total
1724897,346734,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/13/2009 09:20:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.53,Standard units,U,Quanta Probe,Total
1724899,346734,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/13/2009 09:20:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.64,MG/L,U,Quanta Probe,Dissolved
1724896,346734,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/13/2009 09:20:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,Quanta Probe,Total
1724898,346734,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,05/13/2009 09:20:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.65,Deg. Celsius,U,Quanta Probe,Total
1667311,335986,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/23/2009 09:55:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.35,MG/L,U,CALCULATION,Dissolved
1667304,335986,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/23/2009 09:55:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Conventionals,WATER TEMPERATURE,,,19.6,Deg. Celsius,U,SATUROMETER,Total
1666620,335955,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/22/2009 09:15:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.45,MG/L,U,Quanta Probe,Dissolved
1666618,335955,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/22/2009 09:15:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0.3,NTU,U,Quanta Probe,Total
1666616,335955,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/22/2009 09:15:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.19,Standard units,U,Quanta Probe,Total
1666617,335955,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,04/22/2009 09:15:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.51,Deg. Celsius,U,Quanta Probe,Total
1666099,335852,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/25/2009 08:55:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.92,MG/L,U,Quanta Probe,Dissolved
1666096,335852,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/25/2009 08:55:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.05,Standard units,U,Quanta Probe,Total
1666097,335852,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/25/2009 08:55:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.43,Deg. Celsius,U,Quanta Probe,Total
1666110,335849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/18/2009 11:30:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.86,MG/L,U,Quanta Probe,Dissolved
1666108,335849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/18/2009 11:30:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,Quanta Probe,Total
1666106,335849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/18/2009 11:30:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.4,Standard units,U,Quanta Probe,Total
1666107,335849,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,03/18/2009 11:30:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.38,Deg. Celsius,U,Quanta Probe,Total
1666042,335836,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.76,Deg. Celsius,U,Quanta Probe,Total
1731409,348870,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.88,Deg. Celsius,U,Quanta Probe,Total
1731410,348870,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.38,MG/L,U,Quanta Probe,Dissolved
1666044,335836,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.04,MG/L,U,Quanta Probe,Dissolved
1666043,335836,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,Quanta Probe,Total
1730180,348870,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,S,Quanta Probe,Total
1666041,335836,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.31,Standard units,U,Quanta Probe,Total
1731408,348870,Groundwater,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/25/2009 03:15:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.31,Standard units,U,Quanta Probe,Total
1566396,321336,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/18/2009 07:30:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.11,Standard units,U,Quanta Probe,Total
1566398,321336,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/18/2009 07:30:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.32,MG/L,U,Quanta Probe,Dissolved
1566397,321336,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,02/18/2009 07:30:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.48,Deg. Celsius,U,Quanta Probe,Total
1666163,335879,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/14/2009 01:45:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,Quanta Probe,Total
1666162,335879,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/14/2009 01:45:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.56,Deg. Celsius,U,Quanta Probe,Total
1666164,335879,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/14/2009 01:45:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.74,MG/L,U,Quanta Probe,Dissolved
1666161,335879,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,01/14/2009 01:45:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.02,Standard units,U,Quanta Probe,Total
1558629,320536,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/30/2008 10:30:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.88,MG/L,U,Quanta Probe,Dissolved
1558627,320536,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/30/2008 10:30:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0,NTU,U,Quanta Probe,Total
1558625,320536,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/30/2008 10:30:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7,Standard units,U,Quanta Probe,Total
1558626,320536,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/30/2008 10:30:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.66,Deg. Celsius,U,Quanta Probe,Total
1600356,328306,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/15/2008 11:40:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.69,MG/L,U,Quanta Probe,Dissolved
1600354,328306,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/15/2008 11:40:00 AM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0.8,NTU,U,Quanta Probe,Total
1600352,328306,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/15/2008 11:40:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.03,Standard units,U,Quanta Probe,Total
1600353,328306,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/15/2008 11:40:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.66,Deg. Celsius,U,Quanta Probe,Total
1599572,328285,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/04/2008 10:30:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.5,Deg. Celsius,U,SATUROMETER,Total
1599579,328285,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,12/04/2008 10:30:00 AM,N,WRE,Main Fissure Spring,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.82,MG/L,U,CALCULATION,Dissolved
1665920,335830,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/24/2008 02:50:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.06,Standard units,U,Quanta Probe,Total
1665924,335830,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/24/2008 02:50:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.51,MG/L,U,Quanta Probe,Dissolved
1665922,335830,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/24/2008 02:50:00 PM,N,WRE,,Ground Water,,Clarity,TURBIDITY,,,0.1,NTU,U,Quanta Probe,Total
1665921,335830,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/24/2008 02:50:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.65,Deg. Celsius,U,Quanta Probe,Total
1558091,320522,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/12/2008 01:30:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.11,Standard units,U,Quanta Probe,Total
1558093,320522,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/12/2008 01:30:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.42,MG/L,U,Quanta Probe,Dissolved
1558092,320522,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,11/12/2008 01:30:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.53,Deg. Celsius,U,Quanta Probe,Total
1664760,335767,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/21/2008 10:15:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,6.91,Standard units,U,Quanta Probe,Total
1664763,335767,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/21/2008 10:15:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.61,MG/L,U,Quanta Probe,Dissolved
1664761,335767,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/21/2008 10:15:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.52,Deg. Celsius,U,Quanta Probe,Total
1549572,318656,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/01/2008 10:50:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.14,Standard units,U,Quanta Probe,Total
1549574,318656,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/01/2008 10:50:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.71,MG/L,U,Quanta Probe,Dissolved
1549573,318656,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,10/01/2008 10:50:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.49,Deg. Celsius,U,Quanta Probe,Total
1543070,318276,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/25/2008 10:12:00 AM,N,WRE,dissolved gases,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.54,MG/L,U,CALCULATION,Dissolved
1543063,318276,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/25/2008 10:12:00 AM,N,WRE,dissolved gases,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.6,Deg. Celsius,U,SATUROMETER,Total
1730181,348873,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/18/2008 10:40:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.49,Deg. Celsius,U,Quanta Probe,Total
1731212,348873,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/18/2008 10:40:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.03,Standard units,U,Quanta Probe,Total
1731213,348873,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/18/2008 10:40:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.03,Standard units,U,HORIBA WATER QUALITY METER,Total
1546563,318559,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/04/2008 03:00:00 PM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.07,MG/L,U,Quanta Probe,Dissolved
1546561,318559,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/04/2008 03:00:00 PM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.12,Standard units,U,Quanta Probe,Total
1546562,318559,Barton Springs Quarterly,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,09/04/2008 03:00:00 PM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,22.27,Deg. Celsius,U,Quanta Probe,Total
1542306,318253,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/28/2008 09:10:00 AM,N,WRE,dissolved gases,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.6,Deg. Celsius,U,SATUROMETER,Total
1542313,318253,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/28/2008 09:10:00 AM,N,WRE,dissolved gases,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.79,MG/L,U,CALCULATION,Dissolved
1546381,318541,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/27/2008 09:20:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.08,Standard units,U,Quanta Probe,Total
1546383,318541,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/27/2008 09:20:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.61,MG/L,U,Quanta Probe,Dissolved
1546382,318541,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/27/2008 09:20:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.54,Deg. Celsius,U,Quanta Probe,Total
1544088,318352,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/06/2008 11:00:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.09,Standard units,U,Quanta Probe,Total
1544090,318352,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/06/2008 11:00:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.36,MG/L,U,Quanta Probe,Dissolved
1544089,318352,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,08/06/2008 11:00:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.47,Deg. Celsius,U,Quanta Probe,Total
1539084,317990,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/24/2008 10:30:00 AM,N,WRE,Dissolved gases,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.2,Deg. Celsius,U,SATUROMETER,Total
1539091,317990,Barton Springs Salamander,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/24/2008 10:30:00 AM,N,WRE,Dissolved gases,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,4.97,MG/L,U,CALCULATION,Dissolved
1549620,318708,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/23/2008 10:50:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.08,Standard units,U,Quanta Probe,Total
1549621,318708,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,07/23/2008 10:50:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.44,Deg. Celsius,U,Quanta Probe,Total
1533102,316947,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/25/2008 10:50:00 AM,N,WRE,,Ground Water,,Alkalinity/Hardness/pH,PH,,,7.1,Standard units,U,Quanta Probe,Total
1533104,316947,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/25/2008 10:50:00 AM,N,WRE,,Ground Water,,Oxygen,DISSOLVED OXYGEN,,,5.7,MG/L,U,Quanta Probe,Dissolved
1533103,316947,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/25/2008 10:50:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.41,Deg. Celsius,U,Quanta Probe,Total
1741243,316958,Barton Springs TPDES,Barton Creek,Spring,35,Barton Spring,30.2635351223695,-97.7709796798271,06/12/2008 11:30:00 AM,N,WRE,,Ground Water,,Conventionals,WATER TEMPERATURE,,,21.53,Deg. Celsius,U,Quanta Probe,Total
